Row,Lake_ID,Site Name,date set,datesample,datetimeset,datetimesample,Sample_ID,Fish_ID,Crew,Gear,gear_code,Effort,Effort_units,Fish_Num,Species,SpeciesFull,Length_mm,Weight_g,GonadWeight_g,Tag Apply,Tag Recapture,Clip_apply,Clip_recap,tag_clip_type,Sex,Mort.,Removed,Diet,Otolith,Gonad,Left_eye,Tissue,UseCPUE?,Fresh_frozen,Comments,MetaID,2nd Length,2nd weight,net_location
1887,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_064,"NC, KR",FN,fykenet_survey,17.5,trap_hours,064,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1888,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_065,"NC, KR",FN,fykenet_survey,17.5,trap_hours,065,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1889,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_066,"NC, KR",FN,fykenet_survey,17.5,trap_hours,066,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1890,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_067,"NC, KR",FN,fykenet_survey,17.5,trap_hours,067,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1891,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_068,"NC, KR",FN,fykenet_survey,17.5,trap_hours,068,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1892,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_069,"NC, KR",FN,fykenet_survey,17.5,trap_hours,069,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1893,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_070,"NC, KR",FN,fykenet_survey,17.5,trap_hours,070,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1894,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_071,"NC, KR",FN,fykenet_survey,17.5,trap_hours,071,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1895,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_072,"NC, KR",FN,fykenet_survey,17.5,trap_hours,072,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1896,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_073,"NC, KR",FN,fykenet_survey,17.5,trap_hours,073,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1897,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_074,"NC, KR",FN,fykenet_survey,17.5,trap_hours,074,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
1898,BV,FN2.BV,2013-06-02,2013-06-03,2013-06-02 15:45,2013-06-03 09:15,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509,BV_FN2.BV_20130603_0915_FN_GonadSurvey.20130509_075,"NC, KR",FN,fykenet_survey,17.5,trap_hours,075,BCP,,,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_east_corner
2299,TF,FN2.TF,2013-06-06,2013-06-07,2013-06-06 16:30,2013-06-07 13:00,TF_FN2.TF_20130607_1300_FN_GonadSurvey.20130509,TF_FN2.TF_20130607_1300_FN_GonadSurvey.20130509_004,"NC, KR",FN,fykenet_survey,20.5,trap_hours,004,BCP,,262,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
2395,DW,FN2.DW,2013-06-11,2013-06-12,2013-06-11 17:15,2013-06-12 09:00,DW_FN2.DW_20130612_0900_FN_GonadSurvey.20130509,DW_FN2.DW_20130612_0900_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,16,trap_hours,009,BCP,,300,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
2567,DW,FN1.DW,2013-06-11,2013-06-12,2013-06-11 17:45,2013-06-12 09:45,DW_FN1.DW_20130612_0945_FN_GonadSurvey.20130509,DW_FN1.DW_20130612_0945_FN_GonadSurvey.20130509_002,"NC, KR",FN,fykenet_survey,16,trap_hours,002,BCP,,198,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
180,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_027,"NC, KR",FN,fykenet_survey,15,trap_hours,027,BHD,,150,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
256,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_103,"NC, KR",FN,fykenet_survey,15,trap_hours,103,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
257,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_104,"NC, KR",FN,fykenet_survey,15,trap_hours,104,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
258,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_105,"NC, KR",FN,fykenet_survey,15,trap_hours,105,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
259,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_106,"NC, KR",FN,fykenet_survey,15,trap_hours,106,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
260,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_107,"NC, KR",FN,fykenet_survey,15,trap_hours,107,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
261,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_108,"NC, KR",FN,fykenet_survey,15,trap_hours,108,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
262,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_109,"NC, KR",FN,fykenet_survey,15,trap_hours,109,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
263,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_110,"NC, KR",FN,fykenet_survey,15,trap_hours,110,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
264,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_111,"NC, KR",FN,fykenet_survey,15,trap_hours,111,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
265,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_112,"NC, KR",FN,fykenet_survey,15,trap_hours,112,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
266,RS,FN2.RS,2013-05-15,2013-05-16,2013-05-15 18:00,2013-05-16 09:00,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509,RS_FN2.RS_20130516_0900_FN_GonadSurvey.20130509_113,"NC, KR",FN,fykenet_survey,15,trap_hours,113,BHD,,220,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
310,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_023,"NC, KR",FN,fykenet_survey,24,trap_hours,023,BHD,,255,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
312,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,24,trap_hours,025,BHD,,240,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
314,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_027,"NC, KR",FN,fykenet_survey,24,trap_hours,027,BHD,,238,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
347,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_060,"NC, KR",FN,fykenet_survey,24,trap_hours,060,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
348,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_061,"NC, KR",FN,fykenet_survey,24,trap_hours,061,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
349,RS,FN2.RS,2013-05-16,2013-05-17,2013-05-16 09:15,2013-05-17 09:15,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509,RS_FN2.RS_20130517_0915_FN_GonadSurvey.20130509_062,"NC, KR",FN,fykenet_survey,24,trap_hours,062,BHD,,,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,west_south
533,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_020,"NC, KR",FN,fykenet_survey,17,trap_hours,020,BHD,,295,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
539,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,17,trap_hours,026,BHD,,280,,,,,,,,,,,,,,,,,,,GonadSurvey.20130509,,,north_west_shore
1119,TF,FN1.TF,2013-05-24,2013-05-25,2013-05-24 16:30,2013-05-25 12:00,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509,TF_FN1.TF_20130525_1200_FN_GonadSurvey.20130509_094,"KR, Lisa",FN,fykenet_survey,19.5,trap_hours,094,BHD,,220,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
1380,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_001,"NC, KR",FN,fykenet_survey,16.5,trap_hours,001,BHD,,245,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1381,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_002,"NC, KR",FN,fykenet_survey,16.5,trap_hours,002,BHD,,238,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1382,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_003,"NC, KR",FN,fykenet_survey,16.5,trap_hours,003,BHD,,170,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1383,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_004,"NC, KR",FN,fykenet_survey,16.5,trap_hours,004,BHD,,225,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1384,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_005,"NC, KR",FN,fykenet_survey,16.5,trap_hours,005,BHD,,245,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1385,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_006,"NC, KR",FN,fykenet_survey,16.5,trap_hours,006,BHD,,185,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1386,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_007,"NC, KR",FN,fykenet_survey,16.5,trap_hours,007,BHD,,225,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1387,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_008,"NC, KR",FN,fykenet_survey,16.5,trap_hours,008,BHD,,225,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1388,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,16.5,trap_hours,009,BHD,,235,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1389,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_010,"NC, KR",FN,fykenet_survey,16.5,trap_hours,010,BHD,,195,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1390,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_011,"NC, KR",FN,fykenet_survey,16.5,trap_hours,011,BHD,,190,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1391,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_012,"NC, KR",FN,fykenet_survey,16.5,trap_hours,012,BHD,,195,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1392,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_013,"NC, KR",FN,fykenet_survey,16.5,trap_hours,013,BHD,,258,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1393,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_014,"NC, KR",FN,fykenet_survey,16.5,trap_hours,014,BHD,,200,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1394,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_015,"NC, KR",FN,fykenet_survey,16.5,trap_hours,015,BHD,,225,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1395,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_016,"NC, KR",FN,fykenet_survey,16.5,trap_hours,016,BHD,,197,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1396,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_017,"NC, KR",FN,fykenet_survey,16.5,trap_hours,017,BHD,,277,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1397,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_018,"NC, KR",FN,fykenet_survey,16.5,trap_hours,018,BHD,,237,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1398,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_019,"NC, KR",FN,fykenet_survey,16.5,trap_hours,019,BHD,,215,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1399,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_020,"NC, KR",FN,fykenet_survey,16.5,trap_hours,020,BHD,,230,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1400,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_021,"NC, KR",FN,fykenet_survey,16.5,trap_hours,021,BHD,,183,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1401,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_022,"NC, KR",FN,fykenet_survey,16.5,trap_hours,022,BHD,,144,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1402,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_023,"NC, KR",FN,fykenet_survey,16.5,trap_hours,023,BHD,,212,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1403,RS,FN4.RS,2013-05-29,2013-05-30,2013-05-29 16:15,2013-05-30 09:00,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509,RS_FN4.RS_20130530_0900_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,16.5,trap_hours,024,BHD,,194,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_east_shore
1407,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_004,"NC, KR",FN,fykenet_survey,17,trap_hours,004,BHD,,210,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1408,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_005,"NC, KR",FN,fykenet_survey,17,trap_hours,005,BHD,,285,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1409,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_006,"NC, KR",FN,fykenet_survey,17,trap_hours,006,BHD,,250,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1410,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_007,"NC, KR",FN,fykenet_survey,17,trap_hours,007,BHD,,211,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1411,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_008,"NC, KR",FN,fykenet_survey,17,trap_hours,008,BHD,,250,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1412,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,17,trap_hours,009,BHD,,284,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1413,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_010,"NC, KR",FN,fykenet_survey,17,trap_hours,010,BHD,,270,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1414,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_011,"NC, KR",FN,fykenet_survey,17,trap_hours,011,BHD,,256,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1415,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_012,"NC, KR",FN,fykenet_survey,17,trap_hours,012,BHD,,249,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1417,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_014,"NC, KR",FN,fykenet_survey,17,trap_hours,014,BHD,,133,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1418,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_015,"NC, KR",FN,fykenet_survey,17,trap_hours,015,BHD,,245,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
1419,RS,FN2.RS,2013-05-29,2013-05-30,2013-05-29 16:30,2013-05-30 09:30,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509,RS_FN2.RS_20130530_0930_FN_GonadSurvey.20130509_016,"NC, KR",FN,fykenet_survey,17,trap_hours,016,BHD,,250,,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,north_west_shore
